Timestamp,Dormindo,Acordado,Copiando,Atento,Distraido,
2025-07-22 19:55:44,356,707,772,0,1376
2025-07-31 16:36:47,2125,5946,4155,0,12129
2025-07-31 16:36:47,2125,5946,4155,0,12129
